token,count,rank
groessten,430,1517
Hilfen,430,1518
schliessen,430,1519
heissen,430,1520
interessiert,430,1521
gleiche,430,1522
UA1BT,430,1523
Vorbild,429,1524
Impfen,428,1525
Geburtstag,428,1526
Hoecke,428,1527
Aussagen,428,1528
mache,428,1529
koennt,428,1530
Trotzdem,428,1531
Auftrag,427,1532
Antraege,427,1533
gemeint,427,1534
Allerdings,427,1535
Finanzminister,426,1536
Mord,426,1537
Ziele,425,1538
Sinne,425,1539
Not,425,1540
Bundestagswahl,425,1541
grosses,425,1542
News,425,1543
Selbst,424,1544
Luebcke,424,1545
Neues,424,1546
Augen,423,1547
22,423,1548
It,423,1549
Quatsch,422,1550
frueh,421,1551
Halle,421,1552
Maerz,421,1553
Dies,421,1554
Hallo,421,1555
Wahnsinn,420,1556
Sorgen,419,1557
Kanzleramt,418,1558
Markus,418,1559
online,418,1560
hoehere,418,1561
politischer,417,1562
hoert,417,1563
Zitat,417,1564
sog,417,1565
deutscher,416,1566
dachte,416,1567
BVerfG,415,1568
manche,415,1569
irgendwie,415,1570
alten,414,1571
Versuch,414,1572
suchen,414,1573
Leipzig,414,1574
Einen,414,1575
NoAFD,414,1576
meines,413,1577
Lasst,413,1578
Argument,413,1579
Weimar,412,1580
gezeigt,412,1581
Deal,412,1582
Fake,412,1583
Niveau,411,1584
Thread,411,1585
Coronavirus,410,1586
Schaeuble,410,1587
legt,410,1588
Unter,410,1589
NetzDG,410,1590
Umsetzung,410,1591
hohe,409,1592
Gericht,409,1593
Pressefreiheit,409,1594
Deine,409,1595
80,407,1596
Schulden,407,1597
verantwortlich,407,1598
absurd,407,1599
richtigen,407,1600
Reden,407,1601
reichen,406,1602
sicherlich,406,1603
from,406,1604
Wohnraum,405,1605
P,405,1606
Dobrindt,405,1607
Moeglichkeit,404,1608
bedroht,404,1609
regieren,404,1610
Verstaendnis,404,1611
Begriff,404,1612
Experten,404,1613
inzwischen,403,1614
Christian,403,1615
Anspruch,403,1616
Wahlrechtsreform,403,1617
Finde,402,1618
Integration,402,1619
voller,402,1620
gekommen,402,1621
vertreten,402,1622
innerhalb,401,1623
Olaf,401,1624
Bewegung,401,1625
glaubt,401,1626
Analyse,401,1627
aendert,400,1628
insgesamt,400,1629
Partner,399,1630
diejenigen,399,1631
regiert,399,1632
Zwei,398,1633
angeblich,398,1634
Grundrente,398,1635
Ministerin,398,1636
streiten,398,1637
Grundsicherung,398,1638
cdu,398,1639
Fuehrung,397,1640
deswegen,397,1641
erhoehen,396,1642
24,396,1643
Glyphosat,396,1644
Belarus,396,1645
rot,395,1646
Boden,395,1647
Beginn,395,1648
Freund,394,1649
Podcast,394,1650
peinlich,393,1651
bestaetigt,393,1652
Oeffentlichkeit,393,1653
Sollte,393,1654
BuReg,393,1655
Eure,393,1656
stolz,392,1657
wem,392,1658
Zug,392,1659
einig,392,1660
Ergebnisse,391,1661
App,391,1662
Weiter,391,1663
Landtag,391,1664
Buergern,390,1665
laufen,390,1666
Ordnung,390,1667
la,390,1668
Erklaerung,390,1669
aufgrund,389,1670
klaren,389,1671
Hongkong,389,1672
Reaktion,388,1673
Praesidenten,388,1674
starken,388,1675
traurig,387,1676
spreche,387,1677
Landesregierung,387,1678
500,386,1679
beendet,386,1680
Natur,386,1681
legen,386,1682
Fussball,386,1683
Buergerinnen,386,1684
staatliche,385,1685
Koalitionsvertrag,385,1686
Einfluss,385,1687
Bilder,384,1688
FridaysForFuture,384,1689
vorgelegt,384,1690
Wuensche,384,1691
Zusammenhang,384,1692
Haushaltsausschuss,384,1693
Informationen,383,1694
Papier,383,1695
ermoeglichen,382,1696
Liste,381,1697
Inhalte,381,1698
Brandnerunterwegs,381,1699
Bruessel,380,1700
starkes,379,1701
voran,379,1702
muessten,379,1703
Siehe,379,1704
kommenden,378,1705
OB,378,1706
sprach,378,1707
Verbraucher,378,1708
Region,378,1709
indem,378,1710
extrem,378,1711
Covid,377,1712
Punkte,377,1713
Neuwahlen,377,1714
Opfern,377,1715
fragt,377,1716
Ausbau,377,1717
geschlossen,376,1718
Wolfgang,376,1719
Streit,376,1720
Zudem,376,1721
200,375,1722
Kemmerich,375,1723
Lehrer,375,1724
Kohle,375,1725
knapp,375,1726
Volk,374,1727
Brief,374,1728
Nahles,374,1729
Montag,374,1730
NICHT,374,1731
Weise,373,1732
langsam,373,1733
Staedte,372,1734
beides,372,1735
i,372,1736
Verhaeltnis,372,1737
Goettingen,372,1738
erkennen,371,1739
steigt,371,1740
verdienen,371,1741
Gruenden,371,1742
Hab,370,1743
gelernt,370,1744
stand,370,1745
gefaehrdet,369,1746
beantragt,369,1747
Kompromiss,369,1748
sitzt,368,1749
froh,368,1750
BAMF,368,1751
mittlerweile,368,1752
Besserung,368,1753
fand,368,1754
r,368,1755
schoene,367,1756
Durch,367,1757
Griechenland,367,1758
Foerderung,367,1759
Positionen,367,1760
Kleine,367,1761
Ministerpraesident,366,1762
Juden,366,1763
Entlastung,366,1764
unbedingt,365,1765
Ramelow,365,1766
lohnt,365,1767
gesetzt,364,1768
2016,364,1769
gestalten,364,1770
Marsalek,364,1771
Vorgehen,363,1772
Gesicht,363,1773
alt,363,1774
Diktatur,363,1775
23,362,1776
daraus,362,1777
Online,362,1778
Regime,362,1779
Vorsitzenden,362,1780
kuemmern,362,1781
Gruende,362,1782
Person,362,1783
gesamte,361,1784
Strukturen,361,1785
Wahlrecht,361,1786
ok,361,1787
tollen,360,1788
Kitas,360,1789
o,360,1790
BReg,360,1791
Versagen,359,1792
teuer,359,1793
zieht,359,1794
Uploadfilter,359,1795
Haelfte,358,1796
Verhalten,358,1797
frage,358,1798
liberale,358,1799
Egal,358,1800
Buntland,358,1801
OePNV,358,1802
sowieso,357,1803
foerdern,357,1804
kleiner,357,1805
Klare,357,1806
gruen,356,1807
umgesetzt,356,1808
Ahnung,356,1809
denkt,356,1810
stets,355,1811
Tod,355,1812
Spiegel,355,1813
Vorsitzende,355,1814
wuenschen,354,1815
Ideologie,354,1816
Ihrem,354,1817
Taten,354,1818
Sommer,354,1819
taeglich,354,1820
Leuten,354,1821
Afghanistan,354,1822
eh,354,1823
Schaden,353,1824
Fahrverbote,353,1825
Gutachten,353,1826
Ausland,352,1827
Linie,351,1828
aufhoeren,351,1829
wen,351,1830
Dienst,351,1831
Andreas,351,1832
Bundesverfassungsgericht,351,1833
GEZ,351,1834
Gott,351,1835
Loehne,351,1836
Grosse,351,1837
Tolle,350,1838
Buergermeister,350,1839
Daumen,350,1840
Einheit,350,1841
Gastbeitrag,350,1842
schade,350,1843
Kirche,349,1844
lebt,349,1845
our,349,1846
Altmaier,348,1847
SED,348,1848
Bedingungen,348,1849
zerstoert,348,1850
Stimmung,348,1851
Quote,348,1852
German,348,1853
Rechtsterror,348,1854
waehlt,347,1855
Bundesrat,347,1856
Maske,347,1857
bezahlen,347,1858
x,347,1859
spannende,347,1860
betroffen,346,1861
Anti,346,1862
siehe,346,1863
my,346,1864
Teile,345,1865
informiert,345,1866
Koennen,345,1867
Prozess,344,1868
eingesetzt,344,1869
Lesenswert,344,1870
Infektionsschutzgesetz,343,1871
Ganze,343,1872
vorne,343,1873
dich,343,1874
wichtiges,343,1875
verletzt,342,1876
Sitzungswoche,342,1877
bspw,342,1878
ehrlich,342,1879
Leistung,342,1880
Mindestlohn,342,1881
gescheitert,341,1882
Schwarz,341,1883
wert,341,1884
Spaltung,341,1885
gaebe,341,1886
wahrscheinlich,341,1887
Merkels,340,1888
Unfassbar,340,1889
unabhaengig,340,1890
gefunden,340,1891
zahlt,339,1892
schlechter,339,1893
Donnerstag,339,1894
demonstrieren,339,1895
Motto,339,1896
Mittwoch,339,1897
internationale,339,1898
hinaus,338,1899
hoffen,338,1900
September,338,1901
Gutes,338,1902
wenigstens,338,1903
moeglichst,338,1904
Kretschmann,337,1905
April,337,1906
umsetzen,337,1907
Gruppen,337,1908
gleichen,337,1909
afd,337,1910
Nawalny,336,1911
empfehle,336,1912
Datenschutz,336,1913
Bundes,336,1914
Bonn,336,1915
fordere,335,1916
mehrere,335,1917
Vernunft,335,1918
Schande,335,1919
Subventionen,335,1920
Faschisten,335,1921
geaeussert,335,1922
Jobs,334,1923
kuenftig,334,1924
gerecht,334,1925
Tempolimit,334,1926
ueberzeugt,334,1927
Wow,334,1928
anderem,333,1929
Populismus,333,1930
Verhandlungen,333,1931
Banken,333,1932
beantworten,333,1933
informieren,333,1934
gestimmt,333,1935
KrampfgegenRechts,333,1936
dennoch,332,1937
gegangen,332,1938
Verfuegung,332,1939
Mueller,332,1940
erlaubt,332,1941
Brauchen,332,1942
Wohlstand,331,1943
Paris,331,1944
Justiz,331,1945
Post,331,1946
has,330,1947
vermutlich,330,1948
schlimmer,330,1949
kritisch,330,1950
schuetzt,329,1951
Moment,329,1952
Volkspartei,329,1953
sorgt,329,1954
Schuld,329,1955
spannend,329,1956
Mittelstand,328,1957
Familiennachzug,328,1958
Fast,328,1959
falschen,328,1960
gefaehrlich,328,1961
ignoriert,328,1962
digital,328,1963
Weidel,327,1964
heutige,327,1965
Wohnung,327,1966
erinnert,326,1967
Erhoehung,325,1968
Betroffenen,325,1969
Staedten,325,1970
Humor,325,1971
Wichtig,325,1972
about,325,1973
Ok,325,1974
Vergangenheit,324,1975
behaupten,324,1976
V,324,1977
manchmal,324,1978
Januar,323,1979
Rest,323,1980
erleben,323,1981
bezahlt,323,1982
Ansatz,323,1983
Links,323,1984
Toleranz,322,1985
Praxis,322,1986
Widerspruch,322,1987
Dialog,322,1988
verbreiten,322,1989
duerfte,322,1990
TS,322,1991
Ministerpraesidenten,321,1992
Projekte,321,1993
arbeitet,320,1994
Regel,320,1995
welchen,320,1996
schnelle,319,1997
Amri,319,1998
but,319,1999
Diskriminierung,319,2000
Umfrage,319,2001
COVID,318,2002
Mutter,318,2003
Samstag,318,2004
entgegen,318,2005
eingeladen,318,2006
45,318,2007
Laut,317,2008
Anerkennung,317,2009
nehme,317,2010
vieles,317,2011
Adler,317,2012
Impfung,316,2013
Angriffe,316,2014
Ostern,316,2015
Jugend,316,2016
Alter,316,2017
Modell,316,2018
schwarz,315,2019
verliert,315,2020
schadet,315,2021
faire,315,2022
MaHe,315,2023
Migrationspakt,314,2024
kaufen,314,2025
Polen,314,2026
international,314,2027
Regierungserklaerung,313,2028
Buerokratie,313,2029
Jahres,313,2030
Wasser,313,2031
Journalist,313,2032
konkreten,313,2033
Tatort,313,2034
Auseinandersetzung,313,2035
219a,313,2036
Zeitung,313,2037
Eben,313,2038
Ukraine,313,2039
Hintergrund,312,2040
versteht,312,2041
your,312,2042
more,312,2043
gefallen,311,2044
Wert,311,2045
liefern,311,2046
Alternativen,311,2047
Absolut,311,2048
RT,311,2049
Angesichts,310,2050
Ruecktritt,310,2051
Baden,310,2052
groesser,310,2053
Offenbar,310,2054
Perspektive,310,2055
Stand,309,2056
Propaganda,309,2057
Mich,309,2058
Licht,309,2059
BILD,309,2060
Dort,308,2061
Wissen,308,2062
VW,308,2063
Erfahrung,308,2064
Vorsitzender,308,2065
MP,308,2066
miteinander,308,2067
verweigert,307,2068
Vermoegen,307,2069
zweite,307,2070
Stueck,307,2071
pruefen,307,2072
Kern,307,2073
schlimm,307,2074
eure,307,2075
Ministerium,307,2076
volle,306,2077
26,306,2078
Kurz,306,2079
gehalten,306,2080
Buergerrechte,305,2081
Desaster,305,2082
tief,305,2083
Journalismus,305,2084
Tages,305,2085
bekaempft,305,2086
Wald,305,2087
herzlich,304,2088
Ermittlungen,304,2089
wenige,304,2090
Robert,304,2091
gewonnen,304,2092
offenen,304,2093
heraus,304,2094
Vertrag,304,2095
Tipp,304,2096
Mail,304,2097
genutzt,303,2098
Prinzip,303,2099
private,303,2100
PS,303,2101
verfassungswidrig,302,2102
verzichten,302,2103
75,302,2104
AfDimBundestag,302,2105
Kloeckner,302,2106
demokratisch,301,2107
notwendige,301,2108
Maedchen,301,2109
erhoeht,301,2110
nonazis,301,2111
internationalen,300,2112
Widerstand,300,2113
freien,299,2114
Ruhe,299,2115
konnten,299,2116
parlamentarische,299,2117
bezeichnet,299,2118
Zugang,299,2119
jungen,299,2120
Juni,299,2121
Berichterstattung,299,2122
teilen,299,2123
Bremen,299,2124
Republik,299,2125
zustaendig,299,2126
Machen,299,2127
Beziehungen,298,2128
Freunden,298,2129
sichern,298,2130
Zustand,298,2131
schwarze,298,2132
Handel,298,2133
Finanzierung,298,2134
Reise,298,2135
fuenf,297,2136
zaehlt,297,2137
Mandat,297,2138
fair,297,2139
inhaltlich,297,2140
Satire,297,2141
Herz,297,2142
erwarte,297,2143
PM,297,2144
Agenda,296,2145
grundsaetzlich,296,2146
Mehrheiten,296,2147
beantwortet,296,2148
Verkehrsminister,296,2149
Vertreter,295,2150
Enteignung,295,2151
Livestream,295,2152
Hoffentlich,295,2153
teile,295,2154
Interessant,295,2155
Ernaehrungswende,295,2156
Ramelueringen,295,2157
wenigen,294,2158
Alltag,294,2159
Sondersitzung,294,2160
bislang,294,2161
Nachfrage,294,2162
Kaffee,294,2163
Generation,293,2164
who,293,2165
nutzt,293,2166
dt,293,2167
finanziert,293,2168
deutsch,293,2169
R,293,2170
beraten,293,2171
Extremismus,292,2172
inakzeptabel,292,2173
kritische,292,2174
FakeNews,292,2175
Alexander,292,2176
schaut,292,2177
Braun,292,2178
Homeoffice,292,2179
Jens,291,2180
BaWue,291,2181
investiert,291,2182
Faelle,291,2183
Europaeischen,291,2184
klingt,291,2185
startet,291,2186
Zivilgesellschaft,290,2187
tritt,290,2188
Rechtsstaatlichkeit,290,2189
Kollegin,290,2190
Wuerttemberg,289,2191
Gegner,289,2192
durchsetzen,289,2193
Saarland,289,2194
Aufgaben,289,2195
erwartet,289,2196
ausreichend,289,2197
geaendert,289,2198
Bisher,289,2199
Walter,288,2200
Autoindustrie,288,2201
Risiko,288,2202
Friedrich,288,2203
abgeschafft,288,2204
Hammer,288,2205
Faschismus,288,2206
Begruendung,288,2207
Amthor,288,2208
leicht,288,2209
ausgerechnet,287,2210
Vorstand,287,2211
Werbung,287,2212
Servicetweet,287,2213
Regionen,287,2214
Lufthansa,286,2215
Solche,286,2216
Sein,286,2217
Hartz,286,2218
Verkehr,286,2219
Moeglichkeiten,286,2220
vs,286,2221
schlechte,286,2222
Fortschritt,286,2223
oekologische,286,2224
eindeutig,285,2225
Anteil,285,2226
Monat,285,2227
wieso,285,2228
This,285,2229
Volle,285,2230
Teilen,284,2231
AG,284,2232
Buendnis,284,2233
C,284,2234
Menge,284,2235
27,283,2236
aehnlich,283,2237
finanzieren,283,2238
can,283,2239
Seine,283,2240
Europaeische,283,2241
Westen,283,2242
TV,283,2243
Amazon,283,2244
staendig,282,2245
November,282,2246
wirtschaftliche,282,2247
Wirkung,282,2248
wg,282,2249
Live,282,2250
Stiftung,282,2251
Wegen,282,2252
UK,282,2253
zustimmen,282,2254
verurteilt,281,2255
35,281,2256
Kanzler,281,2257
Umfragen,281,2258
Aufbruch,281,2259
No,281,2260
hohen,280,2261
Follower,280,2262
solange,280,2263
treten,279,2264
Bedeutung,279,2265
Moria,279,2266
beschaeftigen,279,2267
Sendung,279,2268
Ehre,279,2269
Korruption,279,2270
Akzeptanz,279,2271
Qualitaet,279,2272
Hr,279,2273
fertig,278,2274
coronavirus,278,2275
zuerst,278,2276
Top,278,2277
wusste,278,2278
entlasten,278,2279
Regelung,278,2280
Institutionen,278,2281
do,278,2282
bundesweit,277,2283
weiterer,277,2284
beschaeftigt,277,2285
Strom,277,2286
parlamentarischen,277,2287
Haette,277,2288
profitieren,277,2289
Glueckwuensche,277,2290
Protest,277,2291
ermordet,277,2292
eingebracht,277,2293
Steinmeier,276,2294
Kunden,276,2295
Aufnahme,276,2296
mehrfach,276,2297
Strassen,276,2298
Falls,276,2299
Kooperation,276,2300
greift,275,2301
Entwurf,275,2302
Bauern,275,2303
Staerkung,275,2304
teilweise,275,2305
kaputt,275,2306
vorstellen,275,2307
Ausbildung,275,2308
Schaut,275,2309
what,275,2310
Martin,274,2311
klaeren,274,2312
enderung,273,2313
nachdem,273,2314
lieben,273,2315
UA,273,2316
r2,273,2317
Lobbyregister,273,2318
2030,272,2319
Michael,272,2320
Details,272,2321
Verein,272,2322
Witz,272,2323
Eigentlich,272,2324
Account,272,2325
toll,272,2326
Warburg,272,2327
Staatsanwaltschaft,271,2328
Vermoegensabgabe,271,2329
Herkunft,271,2330
versagt,271,2331
klein,271,2332
Kapitalismus,271,2333
besseren,271,2334
Jemen,271,2335
MPK,271,2336
Stephan,270,2337
schlaegt,270,2338
Haft,270,2339
Sicherheitsbehoerden,270,2340
entwickelt,270,2341
gesamten,270,2342
verfolgt,270,2343
Kommunikation,270,2344
freu,270,2345
Vorwurf,270,2346
Maskenpflicht,269,2347
regelmaessig,269,2348
vorbereitet,269,2349
Denken,269,2350
Einschaetzung,269,2351
ihres,268,2352
verbessern,268,2353
zweiten,268,2354
Staatssekretaer,268,2355
Transformation,268,2356
Hatte,268,2357
spd,268,2358
fdp,268,2359
Diskurs,267,2360
scheinen,267,2361
schweigen,267,2362
Beste,267,2363
Soll,267,2364
grossartige,267,2365
Tests,266,2366
Abgeordneter,266,2367
Jahrzehnten,266,2368
berichten,266,2369
Gedenken,266,2370
Worten,266,2371
verteidigt,266,2372
Schmidt,266,2373
Bundestags,266,2374
dadurch,265,2375
Darauf,265,2376
rechtlich,265,2377
no,265,2378
Ruecken,265,2379
Zeugen,265,2380
irre,265,2381
schwierig,265,2382
Starke,265,2383
welchem,264,2384
1000,264,2385
irgendwann,264,2386
Nachhaltigkeit,263,2387
Kandidat,263,2388
IV,263,2389
BfV,263,2390
kriegen,263,2391
Toll,263,2392
Beteiligung,263,2393
RWE,263,2394
geschaffen,262,2395
impfen,262,2396
Staates,262,2397
Straftaten,262,2398
Gabriel,262,2399
ICE,262,2400
gibts,262,2401
Selbstbestimmung,262,2402
beteiligt,262,2403
Wachstum,261,2404
korrekt,261,2405
Willkommen,261,2406
wirft,261,2407
Sagt,261,2408
IS,261,2409
runter,261,2410
klarer,261,2411
Anliegen,261,2412
darin,261,2413
Demokrat,261,2414
schliesst,261,2415
Parlaments,261,2416
Ausgaben,261,2417
Bau,261,2418
veraendern,260,2419
ausserhalb,260,2420
Stattdessen,260,2421
zuvor,260,2422
Termin,260,2423
gewinnt,260,2424
leiden,260,2425
Covid19,259,2426
Weder,259,2427
kostet,259,2428
einiges,259,2429
davor,259,2430
zentrale,259,2431
Blockade,259,2432
Ne,259,2433
Geldwaesche,259,2434
Seenotrettung,258,2435
Rassisten,258,2436
geschafft,258,2437
BMF,258,2438
massive,257,2439
Fest,257,2440
willkommen,257,2441
lustig,257,2442
Bundestagsfraktion,257,2443
FAZ,257,2444
one,257,2445
AAS,257,2446
Nachdem,256,2447
eusserungen,256,2448
Hauptsache,256,2449
Gegensatz,256,2450
notwendigen,256,2451
selten,256,2452
senken,256,2453
people,256,2454
Europe,256,2455
Bilanz,255,2456
faehrt,255,2457
Schulz,255,2458
Einfuehrung,255,2459
immerhin,255,2460
verfolgen,255,2461
Instagram,255,2462
Runde,255,2463
Gefuehl,255,2464
Startups,255,2465
akzeptieren,254,2466
Rat,254,2467
blockieren,254,2468
Behauptung,254,2469
Anfragen,254,2470
NordStream2,254,2471
gestoppt,253,2472
Ebene,253,2473
ploetzlich,253,2474
Identitaet,253,2475
Altersarmut,253,2476
funktionieren,253,2477
Klimapolitik,253,2478
nationale,253,2479
Deutsch,253,2480
De,253,2481
Gas,253,2482
Manche,253,2483
Wahlprogramm,253,2484
Sondierungen,253,2485
Entschuldigung,253,2486
Diskussionen,253,2487
aeussern,252,2488
sterben,252,2489
h,252,2490
gearbeitet,252,2491
verurteilen,252,2492
durfte,252,2493
Logik,252,2494
unten,252,2495
KI,252,2496
bietet,252,2497
rechtsextremen,252,2498
Katastrophe,252,2499
globale,251,2500
oeffnen,251,2501
Tierschutz,251,2502
verbreitet,251,2503
bewegt,251,2504
SPIEGEL,251,2505
Gefluechtete,251,2506
kluge,251,2507
Andere,251,2508
erfahren,250,2509
Grossbritannien,250,2510
stattdessen,250,2511
Vom,250,2512
Hans,250,2513
Information,250,2514
Beschaeftigte,250,2515
verpasst,250,2516
haeufig,250,2517
angemessen,250,2518
Happy,249,2519
You,249,2520
Wege,249,2521
schicken,249,2522
M,249,2523
UND,249,2524
Manchmal,249,2525
Standards,248,2526
Botschafter,248,2527
Leid,248,2528
Saudi,248,2529
gebraucht,248,2530
koenne,247,2531
massiven,247,2532
Welle,247,2533
Sozialdemokraten,247,2534
versprochen,247,2535
WELT,247,2536
schlagen,247,2537
politisches,246,2538
Kriminalitaet,246,2539
geschuetzt,246,2540
bewegen,246,2541
BKA,246,2542
durchgesetzt,246,2543
Lebensmittel,246,2544
ans,245,2545
erlebt,245,2546
Voellig,245,2547
gehandelt,245,2548
Gelegenheit,245,2549
Muslime,245,2550
Laeuft,245,2551
niemanden,245,2552
lese,245,2553
Anhalt,245,2554
klug,245,2555
What,245,2556
Recherche,245,2557
fuehlen,244,2558
geimpft,244,2559
Lager,244,2560
zehn,244,2561
tuerkischen,244,2562
Ironie,244,2563
Je,244,2564
gehe,244,2565
Gipfel,243,2566
Berater,243,2567
Herzliche,243,2568
liberalen,243,2569
cool,243,2570
Kabinett,242,2571
Preise,242,2572
Herbst,242,2573
ebenfalls,242,2574
unterstuetze,242,2575
aussen,242,2576
Tempo,242,2577
sichere,242,2578
Kommunalwahl,242,2579
welches,241,2580
hoechste,241,2581
Baerbock,241,2582
holen,241,2583
zuletzt,241,2584
gesund,241,2585
zugleich,241,2586
gekaempft,241,2587
Kita,241,2588
warnt,240,2589
reagieren,240,2590
dahin,240,2591
drohen,240,2592
positiv,240,2593
gg,240,2594
vollkommen,240,2595
Urlaub,240,2596
verpflichtet,240,2597
werfen,240,2598
diesmal,240,2599
kaempft,240,2600
deine,240,2601
interessant,240,2602
RIP,240,2603
vergangenen,239,2604
sowohl,239,2605
gehabt,239,2606
dumm,239,2607
eins,239,2608
Konflikt,239,2609
Schweigen,239,2610
These,239,2611
gesetzliche,239,2612
waechst,238,2613
bieten,238,2614
unverantwortlich,238,2615
verabschiedet,238,2616
harte,238,2617
Daran,238,2618
2013,238,2619
Schnelltests,237,2620
echten,237,2621
treibt,237,2622
300,237,2623
klares,237,2624
dauerhaft,237,2625
Bundespraesident,237,2626
Dankeschoen,237,2627
Weitere,237,2628
erzte,237,2629
verkaufen,237,2630
sozialer,237,2631
Kubicki,237,2632
Klimaziele,236,2633
vollstaendig,236,2634
angekommen,236,2635
Aha,236,2636
stelle,236,2637
haengt,236,2638
Steuergeld,236,2639
Generationen,236,2640
teurer,236,2641
Kunst,236,2642
Autobahnen,236,2643
Sozialstaat,235,2644
Tuer,235,2645
lediglich,235,2646
nachlesen,235,2647
lesenswert,235,2648
zugestimmt,235,2649
Flucht,235,2650
Frank,234,2651
en,234,2652
Zeitpunkt,234,2653
Abkommen,234,2654
Teilhabe,234,2655
Ansonsten,234,2656
Kohlekommission,234,2657
Meinungen,233,2658
geschehen,233,2659
Demonstranten,233,2660
Kritiker,233,2661
Wollen,233,2662
Regierungen,233,2663
dankbar,233,2664
Gleichberechtigung,233,2665
Veraenderung,233,2666
Auswirkungen,232,2667
Bedrohung,232,2668
Einzelfall,232,2669
loest,232,2670
Organspende,232,2671
gelassen,232,2672
Sprecher,232,2673
zurecht,232,2674
Bezug,232,2675
BER,232,2676
Anstand,232,2677
Kenntnis,232,2678
IT,232,2679
rechnen,231,2680
gesellschaftliche,231,2681
gezogen,231,2682
zusaetzlich,231,2683
aufnehmen,231,2684
lehnen,231,2685
vieler,231,2686
Fans,231,2687
Himmel,231,2688
liest,231,2689
moderne,231,2690
Thueringer,231,2691
mitten,230,2692
Verbote,230,2693
anschauen,230,2694
hoeher,230,2695
ermoeglicht,230,2696
Karl,230,2697
Gaeste,230,2698
Kreis,230,2699
Unternehmer,230,2700
Ungleichheit,230,2701
Ernaehrung,230,2702
Grad,229,2703
quasi,229,2704
lehnt,229,2705
FPOe,229,2706
steckt,229,2707
Sieg,229,2708
Ungarn,229,2709
unfassbar,229,2710
ueberwinden,229,2711
gesellschaftlichen,229,2712
Naehe,229,2713
Irak,229,2714
gebe,229,2715
Krisen,229,2716
EY,229,2717
aufgeklaert,228,2718
Kontakt,228,2719
