token,count,rank
Geburtstag,428,1516
Hoecke,428,1517
Aussagen,428,1518
mache,428,1519
koennt,428,1520
Trotzdem,428,1521
Auftrag,427,1522
Antraege,427,1523
gemeint,427,1524
Allerdings,427,1525
Finanzminister,426,1526
Mord,426,1527
Ziele,425,1528
Sinne,425,1529
Not,425,1530
Bundestagswahl,425,1531
grosses,425,1532
News,425,1533
Selbst,424,1534
Luebcke,424,1535
Neues,424,1536
Augen,423,1537
22,423,1538
It,423,1539
Quatsch,422,1540
frueh,421,1541
Halle,421,1542
Maerz,421,1543
Dies,421,1544
Hallo,421,1545
Wahnsinn,420,1546
Sorgen,419,1547
Kanzleramt,418,1548
Markus,418,1549
online,418,1550
hoehere,418,1551
politischer,417,1552
hoert,417,1553
Zitat,417,1554
sog,417,1555
deutscher,416,1556
dachte,416,1557
BVerfG,415,1558
manche,415,1559
irgendwie,415,1560
alten,414,1561
Versuch,414,1562
suchen,414,1563
Leipzig,414,1564
Einen,414,1565
NoAFD,414,1566
meines,413,1567
Lasst,413,1568
Argument,413,1569
Weimar,412,1570
gezeigt,412,1571
Deal,412,1572
Fake,412,1573
Niveau,411,1574
Thread,411,1575
Coronavirus,410,1576
Schaeuble,410,1577
legt,410,1578
Unter,410,1579
NetzDG,410,1580
Umsetzung,410,1581
hohe,409,1582
Gericht,409,1583
Pressefreiheit,409,1584
Deine,409,1585
80,407,1586
Schulden,407,1587
verantwortlich,407,1588
absurd,407,1589
richtigen,407,1590
Reden,407,1591
reichen,406,1592
sicherlich,406,1593
from,406,1594
Wohnraum,405,1595
P,405,1596
Dobrindt,405,1597
Moeglichkeit,404,1598
bedroht,404,1599
regieren,404,1600
Verstaendnis,404,1601
Begriff,404,1602
Experten,404,1603
inzwischen,403,1604
Christian,403,1605
Anspruch,403,1606
Wahlrechtsreform,403,1607
Finde,402,1608
Integration,402,1609
voller,402,1610
gekommen,402,1611
vertreten,402,1612
innerhalb,401,1613
Olaf,401,1614
Bewegung,401,1615
glaubt,401,1616
Analyse,401,1617
aendert,400,1618
insgesamt,400,1619
Partner,399,1620
diejenigen,399,1621
regiert,399,1622
Zwei,398,1623
angeblich,398,1624
Grundrente,398,1625
Ministerin,398,1626
streiten,398,1627
Grundsicherung,398,1628
Fuehrung,397,1629
deswegen,397,1630
erhoehen,396,1631
24,396,1632
Glyphosat,396,1633
Belarus,396,1634
rot,395,1635
Boden,395,1636
Beginn,395,1637
Freund,394,1638
Podcast,394,1639
peinlich,393,1640
bestaetigt,393,1641
Oeffentlichkeit,393,1642
Sollte,393,1643
BuReg,393,1644
Eure,393,1645
stolz,392,1646
wem,392,1647
Zug,392,1648
einig,392,1649
Ergebnisse,391,1650
App,391,1651
Weiter,391,1652
Landtag,391,1653
Buergern,390,1654
laufen,390,1655
Ordnung,390,1656
la,390,1657
Erklaerung,390,1658
aufgrund,389,1659
klaren,389,1660
Hongkong,389,1661
Reaktion,388,1662
Praesidenten,388,1663
starken,388,1664
traurig,387,1665
spreche,387,1666
Landesregierung,387,1667
500,386,1668
beendet,386,1669
Natur,386,1670
legen,386,1671
Fussball,386,1672
Buergerinnen,386,1673
staatliche,385,1674
Koalitionsvertrag,385,1675
Einfluss,385,1676
Bilder,384,1677
FridaysForFuture,384,1678
vorgelegt,384,1679
Wuensche,384,1680
Zusammenhang,384,1681
Haushaltsausschuss,384,1682
Informationen,383,1683
Papier,383,1684
ermoeglichen,382,1685
Liste,381,1686
Inhalte,381,1687
Brandnerunterwegs,381,1688
Bruessel,380,1689
starkes,379,1690
voran,379,1691
muessten,379,1692
Siehe,379,1693
kommenden,378,1694
OB,378,1695
sprach,378,1696
Verbraucher,378,1697
Region,378,1698
indem,378,1699
extrem,378,1700
Covid,377,1701
Punkte,377,1702
Neuwahlen,377,1703
Opfern,377,1704
fragt,377,1705
Ausbau,377,1706
geschlossen,376,1707
Wolfgang,376,1708
Streit,376,1709
Zudem,376,1710
200,375,1711
Kemmerich,375,1712
Lehrer,375,1713
Kohle,375,1714
knapp,375,1715
Volk,374,1716
Brief,374,1717
Nahles,374,1718
Montag,374,1719
NICHT,374,1720
Weise,373,1721
langsam,373,1722
Staedte,372,1723
beides,372,1724
i,372,1725
Verhaeltnis,372,1726
Goettingen,372,1727
erkennen,371,1728
steigt,371,1729
verdienen,371,1730
Gruenden,371,1731
Hab,370,1732
gelernt,370,1733
stand,370,1734
gefaehrdet,369,1735
beantragt,369,1736
Kompromiss,369,1737
sitzt,368,1738
froh,368,1739
BAMF,368,1740
mittlerweile,368,1741
Besserung,368,1742
fand,368,1743
r,368,1744
schoene,367,1745
Durch,367,1746
Griechenland,367,1747
Foerderung,367,1748
Positionen,367,1749
Kleine,367,1750
Ministerpraesident,366,1751
Juden,366,1752
Entlastung,366,1753
unbedingt,365,1754
Ramelow,365,1755
lohnt,365,1756
gesetzt,364,1757
2016,364,1758
gestalten,364,1759
Marsalek,364,1760
Vorgehen,363,1761
Gesicht,363,1762
alt,363,1763
Diktatur,363,1764
23,362,1765
daraus,362,1766
Online,362,1767
Regime,362,1768
Vorsitzenden,362,1769
kuemmern,362,1770
Gruende,362,1771
Person,362,1772
gesamte,361,1773
Strukturen,361,1774
Wahlrecht,361,1775
ok,361,1776
tollen,360,1777
Kitas,360,1778
o,360,1779
BReg,360,1780
Versagen,359,1781
teuer,359,1782
zieht,359,1783
Uploadfilter,359,1784
Haelfte,358,1785
Verhalten,358,1786
frage,358,1787
liberale,358,1788
Egal,358,1789
Buntland,358,1790
OePNV,358,1791
sowieso,357,1792
foerdern,357,1793
kleiner,357,1794
Klare,357,1795
gruen,356,1796
umgesetzt,356,1797
Ahnung,356,1798
denkt,356,1799
stets,355,1800
Tod,355,1801
Spiegel,355,1802
Vorsitzende,355,1803
wuenschen,354,1804
Ideologie,354,1805
Ihrem,354,1806
Taten,354,1807
Sommer,354,1808
taeglich,354,1809
Leuten,354,1810
Afghanistan,354,1811
eh,354,1812
Schaden,353,1813
Fahrverbote,353,1814
Gutachten,353,1815
Ausland,352,1816
Linie,351,1817
aufhoeren,351,1818
wen,351,1819
Dienst,351,1820
Andreas,351,1821
Bundesverfassungsgericht,351,1822
GEZ,351,1823
Gott,351,1824
Loehne,351,1825
Grosse,351,1826
Tolle,350,1827
Buergermeister,350,1828
Daumen,350,1829
Einheit,350,1830
Gastbeitrag,350,1831
schade,350,1832
Kirche,349,1833
lebt,349,1834
our,349,1835
Altmaier,348,1836
SED,348,1837
Bedingungen,348,1838
zerstoert,348,1839
Stimmung,348,1840
Quote,348,1841
German,348,1842
Rechtsterror,348,1843
waehlt,347,1844
Bundesrat,347,1845
Maske,347,1846
bezahlen,347,1847
x,347,1848
spannende,347,1849
betroffen,346,1850
Anti,346,1851
siehe,346,1852
my,346,1853
Teile,345,1854
informiert,345,1855
Koennen,345,1856
Prozess,344,1857
eingesetzt,344,1858
Lesenswert,344,1859
Infektionsschutzgesetz,343,1860
Ganze,343,1861
vorne,343,1862
dich,343,1863
wichtiges,343,1864
verletzt,342,1865
Sitzungswoche,342,1866
bspw,342,1867
ehrlich,342,1868
Leistung,342,1869
Mindestlohn,342,1870
gescheitert,341,1871
Schwarz,341,1872
wert,341,1873
Spaltung,341,1874
gaebe,341,1875
wahrscheinlich,341,1876
Merkels,340,1877
Unfassbar,340,1878
unabhaengig,340,1879
gefunden,340,1880
zahlt,339,1881
schlechter,339,1882
Donnerstag,339,1883
demonstrieren,339,1884
Motto,339,1885
Mittwoch,339,1886
internationale,339,1887
hinaus,338,1888
hoffen,338,1889
September,338,1890
Gutes,338,1891
wenigstens,338,1892
moeglichst,338,1893
Kretschmann,337,1894
April,337,1895
umsetzen,337,1896
Gruppen,337,1897
gleichen,337,1898
Nawalny,336,1899
empfehle,336,1900
Datenschutz,336,1901
Bundes,336,1902
Bonn,336,1903
fordere,335,1904
mehrere,335,1905
Vernunft,335,1906
Schande,335,1907
Subventionen,335,1908
Faschisten,335,1909
geaeussert,335,1910
Jobs,334,1911
kuenftig,334,1912
gerecht,334,1913
Tempolimit,334,1914
ueberzeugt,334,1915
Wow,334,1916
anderem,333,1917
Populismus,333,1918
Verhandlungen,333,1919
Banken,333,1920
beantworten,333,1921
informieren,333,1922
gestimmt,333,1923
KrampfgegenRechts,333,1924
dennoch,332,1925
gegangen,332,1926
Verfuegung,332,1927
Mueller,332,1928
erlaubt,332,1929
Brauchen,332,1930
Wohlstand,331,1931
Paris,331,1932
Justiz,331,1933
Post,331,1934
has,330,1935
vermutlich,330,1936
schlimmer,330,1937
kritisch,330,1938
schuetzt,329,1939
Moment,329,1940
Volkspartei,329,1941
sorgt,329,1942
Schuld,329,1943
spannend,329,1944
Mittelstand,328,1945
Familiennachzug,328,1946
Fast,328,1947
falschen,328,1948
gefaehrlich,328,1949
ignoriert,328,1950
digital,328,1951
Weidel,327,1952
heutige,327,1953
Wohnung,327,1954
erinnert,326,1955
Erhoehung,325,1956
Betroffenen,325,1957
Staedten,325,1958
Humor,325,1959
Wichtig,325,1960
about,325,1961
Ok,325,1962
Vergangenheit,324,1963
behaupten,324,1964
V,324,1965
manchmal,324,1966
Januar,323,1967
Rest,323,1968
erleben,323,1969
bezahlt,323,1970
Ansatz,323,1971
Links,323,1972
Toleranz,322,1973
Praxis,322,1974
Widerspruch,322,1975
Dialog,322,1976
verbreiten,322,1977
duerfte,322,1978
TS,322,1979
Ministerpraesidenten,321,1980
Projekte,321,1981
arbeitet,320,1982
Regel,320,1983
welchen,320,1984
schnelle,319,1985
Amri,319,1986
but,319,1987
Diskriminierung,319,1988
Umfrage,319,1989
COVID,318,1990
Mutter,318,1991
Samstag,318,1992
entgegen,318,1993
eingeladen,318,1994
45,318,1995
Laut,317,1996
Anerkennung,317,1997
nehme,317,1998
vieles,317,1999
Adler,317,2000
Impfung,316,2001
Angriffe,316,2002
Ostern,316,2003
Jugend,316,2004
Alter,316,2005
Modell,316,2006
schwarz,315,2007
verliert,315,2008
schadet,315,2009
faire,315,2010
MaHe,315,2011
Migrationspakt,314,2012
kaufen,314,2013
Polen,314,2014
international,314,2015
Regierungserklaerung,313,2016
Buerokratie,313,2017
Jahres,313,2018
Wasser,313,2019
Journalist,313,2020
konkreten,313,2021
Tatort,313,2022
Auseinandersetzung,313,2023
219a,313,2024
Zeitung,313,2025
Eben,313,2026
Ukraine,313,2027
Hintergrund,312,2028
versteht,312,2029
your,312,2030
more,312,2031
gefallen,311,2032
Wert,311,2033
liefern,311,2034
Alternativen,311,2035
Absolut,311,2036
RT,311,2037
Angesichts,310,2038
Ruecktritt,310,2039
Baden,310,2040
groesser,310,2041
Offenbar,310,2042
Perspektive,310,2043
Stand,309,2044
Propaganda,309,2045
Mich,309,2046
Licht,309,2047
BILD,309,2048
Dort,308,2049
Wissen,308,2050
VW,308,2051
Erfahrung,308,2052
Vorsitzender,308,2053
MP,308,2054
miteinander,308,2055
verweigert,307,2056
Vermoegen,307,2057
zweite,307,2058
Stueck,307,2059
pruefen,307,2060
Kern,307,2061
schlimm,307,2062
eure,307,2063
Ministerium,307,2064
volle,306,2065
26,306,2066
Kurz,306,2067
gehalten,306,2068
Buergerrechte,305,2069
Desaster,305,2070
tief,305,2071
Journalismus,305,2072
Tages,305,2073
bekaempft,305,2074
Wald,305,2075
herzlich,304,2076
Ermittlungen,304,2077
wenige,304,2078
Robert,304,2079
gewonnen,304,2080
offenen,304,2081
heraus,304,2082
Vertrag,304,2083
Tipp,304,2084
Mail,304,2085
genutzt,303,2086
Prinzip,303,2087
private,303,2088
PS,303,2089
verfassungswidrig,302,2090
verzichten,302,2091
75,302,2092
AfDimBundestag,302,2093
Kloeckner,302,2094
demokratisch,301,2095
notwendige,301,2096
Maedchen,301,2097
erhoeht,301,2098
nonazis,301,2099
internationalen,300,2100
Widerstand,300,2101
freien,299,2102
Ruhe,299,2103
konnten,299,2104
parlamentarische,299,2105
bezeichnet,299,2106
Zugang,299,2107
jungen,299,2108
Juni,299,2109
Berichterstattung,299,2110
teilen,299,2111
Bremen,299,2112
Republik,299,2113
zustaendig,299,2114
Machen,299,2115
Beziehungen,298,2116
Freunden,298,2117
sichern,298,2118
Zustand,298,2119
schwarze,298,2120
Handel,298,2121
Finanzierung,298,2122
Reise,298,2123
fuenf,297,2124
zaehlt,297,2125
Mandat,297,2126
fair,297,2127
inhaltlich,297,2128
Satire,297,2129
Herz,297,2130
erwarte,297,2131
PM,297,2132
Agenda,296,2133
grundsaetzlich,296,2134
Mehrheiten,296,2135
beantwortet,296,2136
Verkehrsminister,296,2137
Vertreter,295,2138
Enteignung,295,2139
Livestream,295,2140
Hoffentlich,295,2141
teile,295,2142
Interessant,295,2143
Ernaehrungswende,295,2144
Ramelueringen,295,2145
wenigen,294,2146
Alltag,294,2147
Sondersitzung,294,2148
bislang,294,2149
Nachfrage,294,2150
Kaffee,294,2151
Generation,293,2152
who,293,2153
nutzt,293,2154
dt,293,2155
finanziert,293,2156
deutsch,293,2157
R,293,2158
beraten,293,2159
Extremismus,292,2160
inakzeptabel,292,2161
kritische,292,2162
FakeNews,292,2163
Alexander,292,2164
schaut,292,2165
Braun,292,2166
Homeoffice,292,2167
Jens,291,2168
BaWue,291,2169
investiert,291,2170
Faelle,291,2171
Europaeischen,291,2172
klingt,291,2173
startet,291,2174
Zivilgesellschaft,290,2175
tritt,290,2176
Rechtsstaatlichkeit,290,2177
Kollegin,290,2178
Wuerttemberg,289,2179
Gegner,289,2180
durchsetzen,289,2181
Saarland,289,2182
Aufgaben,289,2183
erwartet,289,2184
ausreichend,289,2185
geaendert,289,2186
Bisher,289,2187
Walter,288,2188
Autoindustrie,288,2189
Risiko,288,2190
Friedrich,288,2191
abgeschafft,288,2192
Hammer,288,2193
Faschismus,288,2194
Begruendung,288,2195
Amthor,288,2196
leicht,288,2197
ausgerechnet,287,2198
Vorstand,287,2199
Werbung,287,2200
Servicetweet,287,2201
Regionen,287,2202
Lufthansa,286,2203
Solche,286,2204
Sein,286,2205
Hartz,286,2206
Verkehr,286,2207
Moeglichkeiten,286,2208
vs,286,2209
schlechte,286,2210
Fortschritt,286,2211
oekologische,286,2212
eindeutig,285,2213
Anteil,285,2214
Monat,285,2215
wieso,285,2216
This,285,2217
Volle,285,2218
Teilen,284,2219
AG,284,2220
Buendnis,284,2221
C,284,2222
Menge,284,2223
27,283,2224
aehnlich,283,2225
finanzieren,283,2226
can,283,2227
Seine,283,2228
Europaeische,283,2229
Westen,283,2230
TV,283,2231
Amazon,283,2232
staendig,282,2233
November,282,2234
wirtschaftliche,282,2235
Wirkung,282,2236
wg,282,2237
Live,282,2238
Stiftung,282,2239
Wegen,282,2240
UK,282,2241
zustimmen,282,2242
verurteilt,281,2243
35,281,2244
Kanzler,281,2245
Umfragen,281,2246
Aufbruch,281,2247
No,281,2248
hohen,280,2249
Follower,280,2250
solange,280,2251
treten,279,2252
Bedeutung,279,2253
Moria,279,2254
beschaeftigen,279,2255
Sendung,279,2256
Ehre,279,2257
Korruption,279,2258
Akzeptanz,279,2259
Qualitaet,279,2260
Hr,279,2261
fertig,278,2262
coronavirus,278,2263
zuerst,278,2264
Top,278,2265
wusste,278,2266
entlasten,278,2267
Regelung,278,2268
Institutionen,278,2269
do,278,2270
bundesweit,277,2271
weiterer,277,2272
beschaeftigt,277,2273
Strom,277,2274
parlamentarischen,277,2275
Haette,277,2276
profitieren,277,2277
Glueckwuensche,277,2278
Protest,277,2279
ermordet,277,2280
eingebracht,277,2281
Steinmeier,276,2282
Kunden,276,2283
Aufnahme,276,2284
mehrfach,276,2285
Strassen,276,2286
Falls,276,2287
Kooperation,276,2288
greift,275,2289
Entwurf,275,2290
Bauern,275,2291
Staerkung,275,2292
teilweise,275,2293
kaputt,275,2294
vorstellen,275,2295
Ausbildung,275,2296
Schaut,275,2297
what,275,2298
Martin,274,2299
klaeren,274,2300
enderung,273,2301
nachdem,273,2302
lieben,273,2303
UA,273,2304
r2,273,2305
Lobbyregister,273,2306
2030,272,2307
Michael,272,2308
Details,272,2309
Verein,272,2310
Witz,272,2311
Eigentlich,272,2312
Account,272,2313
toll,272,2314
Warburg,272,2315
Staatsanwaltschaft,271,2316
Vermoegensabgabe,271,2317
Herkunft,271,2318
versagt,271,2319
klein,271,2320
Kapitalismus,271,2321
besseren,271,2322
Jemen,271,2323
MPK,271,2324
Stephan,270,2325
schlaegt,270,2326
Haft,270,2327
Sicherheitsbehoerden,270,2328
entwickelt,270,2329
gesamten,270,2330
verfolgt,270,2331
Kommunikation,270,2332
freu,270,2333
Vorwurf,270,2334
Maskenpflicht,269,2335
regelmaessig,269,2336
vorbereitet,269,2337
Denken,269,2338
Einschaetzung,269,2339
ihres,268,2340
verbessern,268,2341
zweiten,268,2342
Staatssekretaer,268,2343
Transformation,268,2344
Hatte,268,2345
spd,268,2346
Diskurs,267,2347
scheinen,267,2348
schweigen,267,2349
Beste,267,2350
Soll,267,2351
grossartige,267,2352
Tests,266,2353
Abgeordneter,266,2354
Jahrzehnten,266,2355
berichten,266,2356
Gedenken,266,2357
Worten,266,2358
verteidigt,266,2359
Schmidt,266,2360
Bundestags,266,2361
dadurch,265,2362
Darauf,265,2363
rechtlich,265,2364
no,265,2365
Ruecken,265,2366
Zeugen,265,2367
irre,265,2368
schwierig,265,2369
Starke,265,2370
welchem,264,2371
1000,264,2372
irgendwann,264,2373
Nachhaltigkeit,263,2374
Kandidat,263,2375
IV,263,2376
BfV,263,2377
kriegen,263,2378
Toll,263,2379
Beteiligung,263,2380
RWE,263,2381
geschaffen,262,2382
impfen,262,2383
Staates,262,2384
Straftaten,262,2385
Gabriel,262,2386
ICE,262,2387
gibts,262,2388
Selbstbestimmung,262,2389
beteiligt,262,2390
Wachstum,261,2391
korrekt,261,2392
Willkommen,261,2393
wirft,261,2394
Sagt,261,2395
IS,261,2396
runter,261,2397
klarer,261,2398
Anliegen,261,2399
darin,261,2400
Demokrat,261,2401
schliesst,261,2402
Parlaments,261,2403
Ausgaben,261,2404
Bau,261,2405
veraendern,260,2406
ausserhalb,260,2407
Stattdessen,260,2408
zuvor,260,2409
Termin,260,2410
gewinnt,260,2411
leiden,260,2412
Covid19,259,2413
Weder,259,2414
kostet,259,2415
einiges,259,2416
davor,259,2417
zentrale,259,2418
Blockade,259,2419
Ne,259,2420
Geldwaesche,259,2421
Seenotrettung,258,2422
Rassisten,258,2423
geschafft,258,2424
BMF,258,2425
massive,257,2426
Fest,257,2427
willkommen,257,2428
lustig,257,2429
Bundestagsfraktion,257,2430
FAZ,257,2431
one,257,2432
AAS,257,2433
Nachdem,256,2434
eusserungen,256,2435
Hauptsache,256,2436
Gegensatz,256,2437
notwendigen,256,2438
selten,256,2439
senken,256,2440
people,256,2441
Europe,256,2442
Bilanz,255,2443
faehrt,255,2444
Schulz,255,2445
Einfuehrung,255,2446
immerhin,255,2447
verfolgen,255,2448
Instagram,255,2449
Runde,255,2450
Gefuehl,255,2451
Startups,255,2452
akzeptieren,254,2453
Rat,254,2454
blockieren,254,2455
Behauptung,254,2456
Anfragen,254,2457
NordStream2,254,2458
gestoppt,253,2459
Ebene,253,2460
ploetzlich,253,2461
Identitaet,253,2462
Altersarmut,253,2463
funktionieren,253,2464
Klimapolitik,253,2465
nationale,253,2466
Deutsch,253,2467
De,253,2468
Gas,253,2469
Manche,253,2470
Wahlprogramm,253,2471
Sondierungen,253,2472
Entschuldigung,253,2473
Diskussionen,253,2474
aeussern,252,2475
sterben,252,2476
h,252,2477
gearbeitet,252,2478
verurteilen,252,2479
durfte,252,2480
Logik,252,2481
unten,252,2482
KI,252,2483
bietet,252,2484
rechtsextremen,252,2485
Katastrophe,252,2486
globale,251,2487
oeffnen,251,2488
Tierschutz,251,2489
verbreitet,251,2490
bewegt,251,2491
SPIEGEL,251,2492
Gefluechtete,251,2493
kluge,251,2494
Andere,251,2495
erfahren,250,2496
Grossbritannien,250,2497
stattdessen,250,2498
Vom,250,2499
Hans,250,2500
Information,250,2501
Beschaeftigte,250,2502
verpasst,250,2503
haeufig,250,2504
angemessen,250,2505
Happy,249,2506
You,249,2507
Wege,249,2508
schicken,249,2509
M,249,2510
UND,249,2511
Manchmal,249,2512
Standards,248,2513
Botschafter,248,2514
Leid,248,2515
Saudi,248,2516
gebraucht,248,2517
koenne,247,2518
massiven,247,2519
Welle,247,2520
Sozialdemokraten,247,2521
versprochen,247,2522
WELT,247,2523
schlagen,247,2524
politisches,246,2525
Kriminalitaet,246,2526
geschuetzt,246,2527
bewegen,246,2528
BKA,246,2529
durchgesetzt,246,2530
Lebensmittel,246,2531
ans,245,2532
erlebt,245,2533
Voellig,245,2534
gehandelt,245,2535
Gelegenheit,245,2536
Muslime,245,2537
Laeuft,245,2538
niemanden,245,2539
lese,245,2540
Anhalt,245,2541
klug,245,2542
What,245,2543
Recherche,245,2544
fuehlen,244,2545
geimpft,244,2546
Lager,244,2547
zehn,244,2548
tuerkischen,244,2549
Ironie,244,2550
Je,244,2551
gehe,244,2552
Gipfel,243,2553
Berater,243,2554
Herzliche,243,2555
liberalen,243,2556
cool,243,2557
Kabinett,242,2558
Preise,242,2559
Herbst,242,2560
ebenfalls,242,2561
unterstuetze,242,2562
aussen,242,2563
Tempo,242,2564
sichere,242,2565
Kommunalwahl,242,2566
welches,241,2567
hoechste,241,2568
Baerbock,241,2569
holen,241,2570
zuletzt,241,2571
gesund,241,2572
zugleich,241,2573
gekaempft,241,2574
Kita,241,2575
warnt,240,2576
reagieren,240,2577
dahin,240,2578
drohen,240,2579
positiv,240,2580
gg,240,2581
vollkommen,240,2582
Urlaub,240,2583
verpflichtet,240,2584
werfen,240,2585
diesmal,240,2586
kaempft,240,2587
deine,240,2588
interessant,240,2589
RIP,240,2590
vergangenen,239,2591
sowohl,239,2592
gehabt,239,2593
dumm,239,2594
eins,239,2595
Konflikt,239,2596
Schweigen,239,2597
These,239,2598
gesetzliche,239,2599
waechst,238,2600
bieten,238,2601
unverantwortlich,238,2602
verabschiedet,238,2603
harte,238,2604
Daran,238,2605
2013,238,2606
Schnelltests,237,2607
echten,237,2608
treibt,237,2609
300,237,2610
klares,237,2611
dauerhaft,237,2612
Bundespraesident,237,2613
Dankeschoen,237,2614
Weitere,237,2615
erzte,237,2616
verkaufen,237,2617
sozialer,237,2618
Kubicki,237,2619
Klimaziele,236,2620
vollstaendig,236,2621
angekommen,236,2622
Aha,236,2623
stelle,236,2624
haengt,236,2625
Steuergeld,236,2626
Generationen,236,2627
teurer,236,2628
Kunst,236,2629
Autobahnen,236,2630
Sozialstaat,235,2631
Tuer,235,2632
lediglich,235,2633
nachlesen,235,2634
lesenswert,235,2635
zugestimmt,235,2636
Flucht,235,2637
Frank,234,2638
en,234,2639
Zeitpunkt,234,2640
Abkommen,234,2641
Teilhabe,234,2642
Ansonsten,234,2643
Kohlekommission,234,2644
Meinungen,233,2645
geschehen,233,2646
Demonstranten,233,2647
Kritiker,233,2648
Wollen,233,2649
Regierungen,233,2650
dankbar,233,2651
Gleichberechtigung,233,2652
Veraenderung,233,2653
Auswirkungen,232,2654
Bedrohung,232,2655
Einzelfall,232,2656
loest,232,2657
Organspende,232,2658
gelassen,232,2659
Sprecher,232,2660
zurecht,232,2661
Bezug,232,2662
BER,232,2663
Anstand,232,2664
Kenntnis,232,2665
IT,232,2666
rechnen,231,2667
gesellschaftliche,231,2668
gezogen,231,2669
zusaetzlich,231,2670
aufnehmen,231,2671
lehnen,231,2672
vieler,231,2673
Fans,231,2674
Himmel,231,2675
liest,231,2676
moderne,231,2677
Thueringer,231,2678
mitten,230,2679
Verbote,230,2680
anschauen,230,2681
hoeher,230,2682
ermoeglicht,230,2683
Karl,230,2684
Gaeste,230,2685
Kreis,230,2686
Unternehmer,230,2687
Ungleichheit,230,2688
Ernaehrung,230,2689
Grad,229,2690
quasi,229,2691
lehnt,229,2692
FPOe,229,2693
steckt,229,2694
Sieg,229,2695
Ungarn,229,2696
unfassbar,229,2697
ueberwinden,229,2698
gesellschaftlichen,229,2699
Naehe,229,2700
Irak,229,2701
gebe,229,2702
Krisen,229,2703
EY,229,2704
aufgeklaert,228,2705
Kontakt,228,2706
Klarheit,228,2707
Mittelmeer,228,2708
desto,228,2709
All,228,2710
Einigung,228,2711
Netzwerke,228,2712
gebaut,228,2713
daneben,228,2714
gefaellt,228,2715
Adler4Life,228,2716
Tote,227,2717
